route_id,city,city_tier,source_lat,source_lng,dest_lat,dest_lng,source_subregion,source_zone,dest_subregion,dest_zone,distance_km,base_time_min,timestamp,time_of_day,day_of_week,hour,is_holiday,weather_condition,traffic_level,cab_type,cab_availability,surge_multiplier,base_price_per_km,per_minute_rate,estimated_time_min,fare_amount
23,Mumbai,1,19.026844,73.043289,19.188629,72.97449,Navi Mumbai,Suburb,Thane Station,Railway,25.82,25.78,2026-06-06T14:00,Afternoon,Saturday,14,0,Sunny,Low,SUV,6,1.54,21.0,2.5,30.89,1298.5
23,Mumbai,1,19.026844,73.043289,19.188629,72.97449,Navi Mumbai,Suburb,Thane Station,Railway,25.82,25.78,2026-06-30T19:00,Evening,Tuesday,19,0,Rainy,Medium,SUV,6,2.0,21.0,2.5,34.03,2014.4
23,Mumbai,1,19.026844,73.043289,19.188629,72.97449,Navi Mumbai,Suburb,Thane Station,Railway,25.82,25.78,2026-06-11T23:00,Night,Thursday,23,0,Rainy,Low,SUV,6,1.74,21.0,2.5,31.42,1875.02
23,Mumbai,1,19.026844,73.043289,19.188629,72.97449,Navi Mumbai,Suburb,Thane Station,Railway,25.82,25.78,2026-06-22T02:00,Night,Monday,2,0,Rainy,Low,Mini,6,1.99,21.0,2.5,32.91,1192.54
23,Mumbai,1,19.026844,73.043289,19.188629,72.97449,Navi Mumbai,Suburb,Thane Station,Railway,25.82,25.78,2026-06-03T01:00,Night,Wednesday,1,0,Sunny,Low,Mini,6,1.71,21.0,2.5,31.91,1213.56
24,Mumbai,1,18.997581,72.827176,19.017079,72.83954,Lower Parel,City Center,Dadar Station,Railway,4.54,5.61,2026-06-17T07:00,Morning,Wednesday,7,0,Sunny,High,Sedan,12,1.73,21.0,2.5,11.18,260.77
24,Mumbai,1,18.997581,72.827176,19.017079,72.83954,Lower Parel,City Center,Dadar Station,Railway,4.54,5.61,2026-06-04T14:00,Afternoon,Thursday,14,0,Sunny,Medium,SUV,12,1.45,21.0,2.5,12.32,314.49
24,Mumbai,1,18.997581,72.827176,19.017079,72.83954,Lower Parel,City Center,Dadar Station,Railway,4.54,5.61,2026-06-18T23:00,Night,Thursday,23,0,Sunny,Low,Mini,12,1.25,21.0,2.5,12.22,195.52
24,Mumbai,1,18.997581,72.827176,19.017079,72.83954,Lower Parel,City Center,Dadar Station,Railway,4.54,5.61,2026-06-13T18:00,Evening,Saturday,18,0,Sunny,Medium,Mini,12,1.61,21.0,2.5,10.43,177.32
24,Mumbai,1,18.997581,72.827176,19.017079,72.83954,Lower Parel,City Center,Dadar Station,Railway,4.54,5.61,2026-06-10T02:00,Night,Wednesday,2,0,Cloudy,Low,Mini,12,1.23,21.0,2.5,9.29,280.78
25,Mumbai,1,19.093683,72.854401,18.920672,72.826278,CSIA Terminal 1,Airport,Nariman Point,City Center,25.06,25.27,2026-06-21T06:00,Morning,Sunday,6,0,Rainy,Medium,SUV,18,1.45,21.0,2.5,35.05,1911.9
25,Mumbai,1,19.093683,72.854401,18.920672,72.826278,CSIA Terminal 1,Airport,Nariman Point,City Center,25.06,25.27,2026-06-23T11:00,Afternoon,Tuesday,11,0,Rainy,Medium,Sedan,18,1.31,21.0,2.5,41.36,918.3
25,Mumbai,1,19.093683,72.854401,18.920672,72.826278,CSIA Terminal 1,Airport,Nariman Point,City Center,25.06,25.27,2026-06-11T10:00,Afternoon,Thursday,10,0,Cloudy,Medium,SUV,18,1.13,21.0,2.5,34.95,1139.25
25,Mumbai,1,19.093683,72.854401,18.920672,72.826278,CSIA Terminal 1,Airport,Nariman Point,City Center,25.06,25.27,2026-06-28T05:00,Night,Sunday,5,0,Cloudy,Low,Mini,18,1.12,21.0,2.5,28.75,852.78
25,Mumbai,1,19.093683,72.854401,18.920672,72.826278,CSIA Terminal 1,Airport,Nariman Point,City Center,25.06,25.27,2026-06-03T20:00,Evening,Wednesday,20,0,Sunny,Medium,Mini,18,1.25,21.0,2.5,41.11,939.63
26,Mumbai,1,19.094689,72.878654,19.100509,72.82408,CSIA Terminal 2,Airport,Juhu,City Center,9.68,14.22,2026-06-15T08:00,Morning,Monday,8,0,Sunny,Low,Sedan,18,1.14,21.0,2.5,18.05,551.69
26,Mumbai,1,19.094689,72.878654,19.100509,72.82408,CSIA Terminal 2,Airport,Juhu,City Center,9.68,14.22,2026-06-30T09:00,Morning,Tuesday,9,0,Rainy,Medium,SUV,18,1.41,21.0,2.5,26.8,876.46
26,Mumbai,1,19.094689,72.878654,19.100509,72.82408,CSIA Terminal 2,Airport,Juhu,City Center,9.68,14.22,2026-06-12T21:00,Night,Friday,21,0,Sunny,Low,Sedan,18,1.2,21.0,2.5,20.11,594.2
26,Mumbai,1,19.094689,72.878654,19.100509,72.82408,CSIA Terminal 2,Airport,Juhu,City Center,9.68,14.22,2026-06-17T23:00,Night,Wednesday,23,0,Sunny,Low,SUV,18,1.04,21.0,2.5,21.59,499.47
26,Mumbai,1,19.094689,72.878654,19.100509,72.82408,CSIA Terminal 2,Airport,Juhu,City Center,9.68,14.22,2026-06-08T12:00,Afternoon,Monday,12,0,Sunny,Low,SUV,18,1.0,21.0,2.5,22.4,542.27
27,Mumbai,1,19.451942,72.808323,19.45223,72.81173,Virar,Suburb,Virar,Suburb,0.73,1.9,2026-06-13T09:00,Morning,Saturday,9,0,Rainy,High,Sedan,6,2.0,21.0,2.5,7.56,75.0
27,Mumbai,1,19.451942,72.808323,19.45223,72.81173,Virar,Suburb,Virar,Suburb,0.73,1.9,2026-06-03T05:00,Night,Wednesday,5,0,Rainy,Low,SUV,6,1.72,21.0,2.5,6.54,318.64
27,Mumbai,1,19.451942,72.808323,19.45223,72.81173,Virar,Suburb,Virar,Suburb,0.73,1.9,2026-06-09T16:00,Afternoon,Tuesday,16,0,Rainy,High,Mini,6,2.0,21.0,2.5,7.39,158.95
27,Mumbai,1,19.451942,72.808323,19.45223,72.81173,Virar,Suburb,Virar,Suburb,0.73,1.9,2026-06-13T15:00,Afternoon,Saturday,15,0,Sunny,Medium,Sedan,6,1.69,21.0,2.5,7.53,75.0
27,Mumbai,1,19.451942,72.808323,19.45223,72.81173,Virar,Suburb,Virar,Suburb,0.73,1.9,2026-06-15T04:00,Night,Monday,4,0,Sunny,Low,Sedan,6,1.71,21.0,2.5,6.25,113.83
28,Mumbai,1,19.019104,73.034969,19.020743,73.038111,Navi Mumbai,Suburb,Navi Mumbai,Suburb,0.83,5.01,2026-06-07T20:00,Evening,Sunday,20,0,Rainy,Low,SUV,6,1.79,21.0,2.5,8.87,273.35
28,Mumbai,1,19.019104,73.034969,19.020743,73.038111,Navi Mumbai,Suburb,Navi Mumbai,Suburb,0.83,5.01,2026-06-12T21:00,Night,Friday,21,0,Sunny,Low,Sedan,6,1.6,21.0,2.5,9.92,124.39
28,Mumbai,1,19.019104,73.034969,19.020743,73.038111,Navi Mumbai,Suburb,Navi Mumbai,Suburb,0.83,5.01,2026-06-14T08:00,Morning,Sunday,8,0,Rainy,Low,SUV,6,1.93,21.0,2.5,9.44,113.81
28,Mumbai,1,19.019104,73.034969,19.020743,73.038111,Navi Mumbai,Suburb,Navi Mumbai,Suburb,0.83,5.01,2026-06-15T23:00,Night,Monday,23,0,Cloudy,Low,SUV,6,1.64,21.0,2.5,9.51,302.69
28,Mumbai,1,19.019104,73.034969,19.020743,73.038111,Navi Mumbai,Suburb,Navi Mumbai,Suburb,0.83,5.01,2026-06-07T02:00,Night,Sunday,2,0,Sunny,Low,Sedan,6,1.59,21.0,2.5,9.93,102.62
29,Mumbai,1,19.099134,72.879442,19.015206,72.846182,CSIA Terminal 2,Airport,Dadar Station,Railway,12.92,15.87,2026-06-16T21:00,Night,Tuesday,21,0,Sunny,Low,Sedan,18,1.01,21.0,2.5,20.14,524.6
29,Mumbai,1,19.099134,72.879442,19.015206,72.846182,CSIA Terminal 2,Airport,Dadar Station,Railway,12.92,15.87,2026-06-16T23:00,Night,Tuesday,23,0,Sunny,Low,SUV,18,1.16,21.0,2.5,20.74,879.51
29,Mumbai,1,19.099134,72.879442,19.015206,72.846182,CSIA Terminal 2,Airport,Dadar Station,Railway,12.92,15.87,2026-06-29T12:00,Afternoon,Monday,12,0,Rainy,Low,Mini,18,1.18,21.0,2.5,20.47,457.78
29,Mumbai,1,19.099134,72.879442,19.015206,72.846182,CSIA Terminal 2,Airport,Dadar Station,Railway,12.92,15.87,2026-06-08T07:00,Morning,Monday,7,0,Sunny,Low,Mini,18,1.07,21.0,2.5,18.68,442.08
29,Mumbai,1,19.099134,72.879442,19.015206,72.846182,CSIA Terminal 2,Airport,Dadar Station,Railway,12.92,15.87,2026-06-12T01:00,Night,Friday,1,0,Rainy,Low,SUV,18,1.35,21.0,2.5,19.89,879.03
30,Mumbai,1,19.017087,72.840802,19.282002,72.865935,Dadar Station,Railway,Mira Road,Suburb,33.39,29.49,2026-06-26T09:00,Morning,Friday,9,1,Rainy,High,Mini,15,1.81,21.0,2.5,52.17,1609.51
30,Mumbai,1,19.017087,72.840802,19.282002,72.865935,Dadar Station,Railway,Mira Road,Suburb,33.39,29.49,2026-06-29T19:00,Evening,Monday,19,0,Rainy,High,SUV,15,1.46,21.0,2.5,49.77,1887.46
30,Mumbai,1,19.017087,72.840802,19.282002,72.865935,Dadar Station,Railway,Mira Road,Suburb,33.39,29.49,2026-06-10T00:00,Night,Wednesday,0,0,Cloudy,Low,Sedan,15,1.02,21.0,2.5,35.52,871.13
30,Mumbai,1,19.017087,72.840802,19.282002,72.865935,Dadar Station,Railway,Mira Road,Suburb,33.39,29.49,2026-06-15T17:00,Evening,Monday,17,0,Sunny,Medium,SUV,15,1.22,21.0,2.5,39.06,1863.66
30,Mumbai,1,19.017087,72.840802,19.282002,72.865935,Dadar Station,Railway,Mira Road,Suburb,33.39,29.49,2026-06-27T19:00,Evening,Saturday,19,0,Sunny,Medium,Sedan,15,1.36,21.0,2.5,39.3,1400.35
31,Mumbai,1,19.283098,72.873333,19.28868,72.87266,Mira Road,Suburb,Mira Road,Suburb,1.25,2.43,2026-06-30T06:00,Morning,Tuesday,6,0,Rainy,High,Sedan,6,2.0,21.0,2.5,8.6,101.22
31,Mumbai,1,19.283098,72.873333,19.28868,72.87266,Mira Road,Suburb,Mira Road,Suburb,1.25,2.43,2026-06-18T17:00,Evening,Thursday,17,0,Sunny,High,SUV,6,2.0,21.0,2.5,7.7,271.7
31,Mumbai,1,19.283098,72.873333,19.28868,72.87266,Mira Road,Suburb,Mira Road,Suburb,1.25,2.43,2026-06-07T12:00,Afternoon,Sunday,12,0,Sunny,Low,Sedan,6,1.45,21.0,2.5,7.86,193.44
31,Mumbai,1,19.283098,72.873333,19.28868,72.87266,Mira Road,Suburb,Mira Road,Suburb,1.25,2.43,2026-06-27T09:00,Morning,Saturday,9,0,Rainy,High,SUV,6,2.0,21.0,2.5,8.82,122.7
31,Mumbai,1,19.283098,72.873333,19.28868,72.87266,Mira Road,Suburb,Mira Road,Suburb,1.25,2.43,2026-06-05T14:00,Afternoon,Friday,14,0,Sunny,Medium,SUV,6,1.54,21.0,2.5,10.41,125.63
32,Mumbai,1,19.015106,72.848893,19.09749,72.861364,Dadar Station,Railway,CSIA Terminal 1,Airport,14.41,16.89,2026-06-30T20:00,Evening,Tuesday,20,0,Rainy,High,Sedan,15,1.67,21.0,2.5,28.87,768.61
32,Mumbai,1,19.015106,72.848893,19.09749,72.861364,Dadar Station,Railway,CSIA Terminal 1,Airport,14.41,16.89,2026-06-12T03:00,Night,Friday,3,0,Sunny,Low,SUV,15,1.03,21.0,2.5,25.82,755.72
32,Mumbai,1,19.015106,72.848893,19.09749,72.861364,Dadar Station,Railway,CSIA Terminal 1,Airport,14.41,16.89,2026-06-20T22:00,Night,Saturday,22,0,Cloudy,Low,SUV,15,1.17,21.0,2.5,18.79,780.49
32,Mumbai,1,19.015106,72.848893,19.09749,72.861364,Dadar Station,Railway,CSIA Terminal 1,Airport,14.41,16.89,2026-06-28T01:00,Night,Sunday,1,0,Rainy,Low,Mini,15,1.35,21.0,2.5,22.98,572.33
32,Mumbai,1,19.015106,72.848893,19.09749,72.861364,Dadar Station,Railway,CSIA Terminal 1,Airport,14.41,16.89,2026-06-14T03:00,Night,Sunday,3,0,Rainy,Low,Sedan,15,1.19,21.0,2.5,25.23,632.54
33,Mumbai,1,18.922263,72.824056,19.190147,72.979524,Nariman Point,City Center,Thane Station,Railway,39.66,36.14,2026-06-05T11:00,Afternoon,Friday,11,0,Sunny,Low,SUV,12,1.3,21.0,2.5,44.07,1951.29
33,Mumbai,1,18.922263,72.824056,19.190147,72.979524,Nariman Point,City Center,Thane Station,Railway,39.66,36.14,2026-06-17T23:00,Night,Wednesday,23,0,Sunny,Low,SUV,12,1.22,21.0,2.5,39.58,1773.91
33,Mumbai,1,18.922263,72.824056,19.190147,72.979524,Nariman Point,City Center,Thane Station,Railway,39.66,36.14,2026-06-11T13:00,Afternoon,Thursday,13,0,Rainy,Medium,Sedan,12,1.49,21.0,2.5,52.79,1607.86
33,Mumbai,1,18.922263,72.824056,19.190147,72.979524,Nariman Point,City Center,Thane Station,Railway,39.66,36.14,2026-06-03T04:00,Night,Wednesday,4,0,Sunny,Low,Sedan,12,1.2,21.0,2.5,38.18,1352.52
33,Mumbai,1,18.922263,72.824056,19.190147,72.979524,Nariman Point,City Center,Thane Station,Railway,39.66,36.14,2026-06-15T14:00,Afternoon,Monday,14,0,Rainy,Medium,Sedan,12,1.44,21.0,2.5,47.26,1591.26
34,Mumbai,1,19.22789,72.862253,19.063865,72.832351,Borivali Station,Railway,Bandra West,City Center,21.69,19.55,2026-06-25T05:00,Night,Thursday,5,0,Sunny,Low,Mini,15,1.18,21.0,2.5,27.33,777.15
34,Mumbai,1,19.22789,72.862253,19.063865,72.832351,Borivali Station,Railway,Bandra West,City Center,21.69,19.55,2026-06-23T15:00,Afternoon,Tuesday,15,0,Rainy,Medium,SUV,15,1.3,21.0,2.5,28.38,1178.52
34,Mumbai,1,19.22789,72.862253,19.063865,72.832351,Borivali Station,Railway,Bandra West,City Center,21.69,19.55,2026-06-25T15:00,Afternoon,Thursday,15,0,Rainy,Medium,SUV,15,1.18,21.0,2.5,30.81,958.85
34,Mumbai,1,19.22789,72.862253,19.063865,72.832351,Borivali Station,Railway,Bandra West,City Center,21.69,19.55,2026-06-02T20:00,Evening,Tuesday,20,0,Sunny,Medium,Sedan,15,1.25,21.0,2.5,30.51,804.28
34,Mumbai,1,19.22789,72.862253,19.063865,72.832351,Borivali Station,Railway,Bandra West,City Center,21.69,19.55,2026-06-18T15:00,Afternoon,Thursday,15,0,Sunny,Medium,SUV,15,1.08,21.0,2.5,26.51,1010.05
35,Mumbai,1,19.13563,72.834173,19.451348,72.809967,Andheri West,City Center,Virar,Suburb,50.97,46.57,2026-06-13T15:00,Afternoon,Saturday,15,0,Sunny,Low,Sedan,12,1.26,21.0,2.5,44.63,1593.28
35,Mumbai,1,19.13563,72.834173,19.451348,72.809967,Andheri West,City Center,Virar,Suburb,50.97,46.57,2026-06-07T07:00,Morning,Sunday,7,0,Rainy,Medium,Mini,12,1.59,21.0,2.5,63.34,1901.35
35,Mumbai,1,19.13563,72.834173,19.451348,72.809967,Andheri West,City Center,Virar,Suburb,50.97,46.57,2026-06-17T16:00,Afternoon,Wednesday,16,0,Sunny,Medium,Mini,12,1.27,21.0,2.5,55.9,1305.73
35,Mumbai,1,19.13563,72.834173,19.451348,72.809967,Andheri West,City Center,Virar,Suburb,50.97,46.57,2026-06-20T15:00,Afternoon,Saturday,15,0,Sunny,Low,SUV,12,1.19,21.0,2.5,50.64,2355.06
35,Mumbai,1,19.13563,72.834173,19.451348,72.809967,Andheri West,City Center,Virar,Suburb,50.97,46.57,2026-06-19T01:00,Night,Friday,1,0,Sunny,Low,SUV,12,1.21,21.0,2.5,50.17,2544.3
36,Mumbai,1,19.098192,72.875022,19.100372,72.827542,CSIA Terminal 2,Airport,Juhu,City Center,7.95,10.75,2026-06-20T16:00,Afternoon,Saturday,16,0,Sunny,Low,Sedan,18,1.06,21.0,2.5,17.54,455.18
36,Mumbai,1,19.098192,72.875022,19.100372,72.827542,CSIA Terminal 2,Airport,Juhu,City Center,7.95,10.75,2026-06-03T11:00,Afternoon,Wednesday,11,0,Sunny,Low,Mini,18,1.0,21.0,2.5,17.09,239.51
36,Mumbai,1,19.098192,72.875022,19.100372,72.827542,CSIA Terminal 2,Airport,Juhu,City Center,7.95,10.75,2026-06-07T09:00,Morning,Sunday,9,0,Rainy,Low,Sedan,18,1.32,21.0,2.5,17.85,500.69
36,Mumbai,1,19.098192,72.875022,19.100372,72.827542,CSIA Terminal 2,Airport,Juhu,City Center,7.95,10.75,2026-06-04T20:00,Evening,Thursday,20,0,Sunny,Low,SUV,18,1.08,21.0,2.5,16.17,664.07
36,Mumbai,1,19.098192,72.875022,19.100372,72.827542,CSIA Terminal 2,Airport,Juhu,City Center,7.95,10.75,2026-06-12T01:00,Night,Friday,1,0,Rainy,Low,Sedan,18,1.37,21.0,2.5,19.73,606.94
37,Mumbai,1,19.244494,73.130811,19.102008,72.870401,Kalyan,Suburb,CSIA Terminal 2,Airport,41.99,36.89,2026-06-25T11:00,Afternoon,Thursday,11,0,Rainy,Medium,SUV,6,1.98,21.0,2.5,51.7,2917.12
37,Mumbai,1,19.244494,73.130811,19.102008,72.870401,Kalyan,Suburb,CSIA Terminal 2,Airport,41.99,36.89,2026-06-25T03:00,Night,Thursday,3,0,Rainy,Low,SUV,6,1.72,21.0,2.5,42.92,2651.69
37,Mumbai,1,19.244494,73.130811,19.102008,72.870401,Kalyan,Suburb,CSIA Terminal 2,Airport,41.99,36.89,2026-06-14T09:00,Morning,Sunday,9,0,Rainy,Medium,Sedan,6,2.0,21.0,2.5,59.22,2554.97
37,Mumbai,1,19.244494,73.130811,19.102008,72.870401,Kalyan,Suburb,CSIA Terminal 2,Airport,41.99,36.89,2026-06-14T19:00,Evening,Sunday,19,0,Rainy,Medium,SUV,6,2.0,21.0,2.5,53.02,2997.19
37,Mumbai,1,19.244494,73.130811,19.102008,72.870401,Kalyan,Suburb,CSIA Terminal 2,Airport,41.99,36.89,2026-06-08T17:00,Evening,Monday,17,0,Sunny,Medium,Mini,6,2.0,21.0,2.5,49.7,1564.35
38,Mumbai,1,19.224785,72.85308,18.924638,72.828616,Borivali Station,Railway,Nariman Point,City Center,40.76,35.9,2026-06-11T14:00,Afternoon,Thursday,14,0,Rainy,Medium,SUV,15,1.2,21.0,2.5,50.85,2043.64
38,Mumbai,1,19.224785,72.85308,18.924638,72.828616,Borivali Station,Railway,Nariman Point,City Center,40.76,35.9,2026-06-16T18:00,Evening,Tuesday,18,0,Sunny,Medium,SUV,15,1.29,21.0,2.5,48.54,2123.77
38,Mumbai,1,19.224785,72.85308,18.924638,72.828616,Borivali Station,Railway,Nariman Point,City Center,40.76,35.9,2026-06-24T03:00,Night,Wednesday,3,0,Rainy,Low,Mini,15,1.28,21.0,2.5,41.53,1375.65
38,Mumbai,1,19.224785,72.85308,18.924638,72.828616,Borivali Station,Railway,Nariman Point,City Center,40.76,35.9,2026-06-14T02:00,Night,Sunday,2,0,Rainy,Low,SUV,15,1.15,21.0,2.5,44.11,2030.92
38,Mumbai,1,19.224785,72.85308,18.924638,72.828616,Borivali Station,Railway,Nariman Point,City Center,40.76,35.9,2026-06-05T08:00,Morning,Friday,8,0,Rainy,High,Mini,15,1.58,21.0,2.5,62.45,1886.18
39,Mumbai,1,18.926389,72.819597,18.938992,72.836237,Nariman Point,City Center,CSMT,Railway,2.91,6.61,2026-06-15T14:00,Afternoon,Monday,14,0,Rainy,Medium,Mini,12,1.52,21.0,2.5,12.53,186.84
39,Mumbai,1,18.926389,72.819597,18.938992,72.836237,Nariman Point,City Center,CSMT,Railway,2.91,6.61,2026-06-16T17:00,Evening,Tuesday,17,0,Sunny,Medium,SUV,12,1.48,21.0,2.5,15.2,252.39
39,Mumbai,1,18.926389,72.819597,18.938992,72.836237,Nariman Point,City Center,CSMT,Railway,2.91,6.61,2026-06-19T00:00,Night,Friday,0,0,Sunny,Low,Mini,12,1.38,21.0,2.5,12.47,156.8
39,Mumbai,1,18.926389,72.819597,18.938992,72.836237,Nariman Point,City Center,CSMT,Railway,2.91,6.61,2026-06-07T13:00,Afternoon,Sunday,13,0,Sunny,Low,SUV,12,1.31,21.0,2.5,10.81,283.28
39,Mumbai,1,18.926389,72.819597,18.938992,72.836237,Nariman Point,City Center,CSMT,Railway,2.91,6.61,2026-06-17T19:00,Evening,Wednesday,19,0,Sunny,Medium,SUV,12,1.62,21.0,2.5,12.81,268.19
40,Mumbai,1,19.238464,73.128108,19.102187,72.825658,Kalyan,Suburb,Juhu,City Center,51.9,41.8,2026-06-17T14:00,Afternoon,Wednesday,14,0,Rainy,Medium,Mini,6,1.92,21.0,2.5,58.23,2303.8
40,Mumbai,1,19.238464,73.128108,19.102187,72.825658,Kalyan,Suburb,Juhu,City Center,51.9,41.8,2026-06-19T04:00,Night,Friday,4,0,Sunny,Low,SUV,6,1.76,21.0,2.5,49.4,3917.49
40,Mumbai,1,19.238464,73.128108,19.102187,72.825658,Kalyan,Suburb,Juhu,City Center,51.9,41.8,2026-06-03T22:00,Night,Wednesday,22,0,Sunny,Low,Mini,6,1.79,21.0,2.5,43.69,1952.03
40,Mumbai,1,19.238464,73.128108,19.102187,72.825658,Kalyan,Suburb,Juhu,City Center,51.9,41.8,2026-06-19T02:00,Night,Friday,2,0,Sunny,Low,SUV,6,1.64,21.0,2.5,50.68,3411.64
40,Mumbai,1,19.238464,73.128108,19.102187,72.825658,Kalyan,Suburb,Juhu,City Center,51.9,41.8,2026-06-04T04:00,Night,Thursday,4,0,Sunny,Low,SUV,6,1.76,21.0,2.5,48.16,3541.46
41,Mumbai,1,19.135972,72.83389,18.934893,72.836612,Andheri West,City Center,CSMT,Railway,28.27,30.17,2026-06-17T17:00,Evening,Wednesday,17,0,Sunny,High,SUV,12,1.68,21.0,2.5,54.13,2240.78
41,Mumbai,1,19.135972,72.83389,18.934893,72.836612,Andheri West,City Center,CSMT,Railway,28.27,30.17,2026-06-16T03:00,Night,Tuesday,3,0,Rainy,Low,Mini,12,1.54,21.0,2.5,37.26,1086.9
41,Mumbai,1,19.135972,72.83389,18.934893,72.836612,Andheri West,City Center,CSMT,Railway,28.27,30.17,2026-06-30T17:00,Evening,Tuesday,17,0,Rainy,High,SUV,12,1.77,21.0,2.5,52.35,2642.9
41,Mumbai,1,19.135972,72.83389,18.934893,72.836612,Andheri West,City Center,CSMT,Railway,28.27,30.17,2026-06-06T16:00,Afternoon,Saturday,16,0,Cloudy,Low,Mini,12,1.18,21.0,2.5,38.8,760.34
41,Mumbai,1,19.135972,72.83389,18.934893,72.836612,Andheri West,City Center,CSMT,Railway,28.27,30.17,2026-06-19T18:00,Evening,Friday,18,0,Sunny,High,Mini,12,1.51,21.0,2.5,51.73,1175.54
42,Mumbai,1,19.015333,72.841032,19.055925,72.82799,Dadar Station,Railway,Bandra West,City Center,6.41,9.37,2026-06-09T09:00,Morning,Tuesday,9,0,Rainy,High,SUV,15,1.47,21.0,2.5,19.99,570.2
42,Mumbai,1,19.015333,72.841032,19.055925,72.82799,Dadar Station,Railway,Bandra West,City Center,6.41,9.37,2026-06-21T14:00,Afternoon,Sunday,14,0,Sunny,Low,Sedan,15,1.0,21.0,2.5,14.92,279.41
42,Mumbai,1,19.015333,72.841032,19.055925,72.82799,Dadar Station,Railway,Bandra West,City Center,6.41,9.37,2026-06-24T17:00,Evening,Wednesday,17,0,Rainy,High,Sedan,15,1.53,21.0,2.5,22.22,520.9
42,Mumbai,1,19.015333,72.841032,19.055925,72.82799,Dadar Station,Railway,Bandra West,City Center,6.41,9.37,2026-06-16T14:00,Afternoon,Tuesday,14,0,Sunny,Low,Sedan,15,1.08,21.0,2.5,16.73,375.27
42,Mumbai,1,19.015333,72.841032,19.055925,72.82799,Dadar Station,Railway,Bandra West,City Center,6.41,9.37,2026-06-25T07:00,Morning,Thursday,7,0,Sunny,Medium,Sedan,15,1.17,21.0,2.5,18.14,286.29
43,Mumbai,1,18.943593,72.834095,19.228482,72.857832,CSMT,Railway,Borivali Station,Railway,35.47,32.96,2026-06-25T23:00,Night,Thursday,23,0,Rainy,Low,Mini,15,1.33,21.0,2.5,37.07,950.5
43,Mumbai,1,18.943593,72.834095,19.228482,72.857832,CSMT,Railway,Borivali Station,Railway,35.47,32.96,2026-06-13T14:00,Afternoon,Saturday,14,0,Sunny,Low,Mini,15,1.0,21.0,2.5,35.73,1013.02
43,Mumbai,1,18.943593,72.834095,19.228482,72.857832,CSMT,Railway,Borivali Station,Railway,35.47,32.96,2026-06-07T20:00,Evening,Sunday,20,0,Rainy,Low,Sedan,15,1.42,21.0,2.5,41.81,1472.98
43,Mumbai,1,18.943593,72.834095,19.228482,72.857832,CSMT,Railway,Borivali Station,Railway,35.47,32.96,2026-06-06T15:00,Afternoon,Saturday,15,0,Cloudy,Low,Mini,15,1.03,21.0,2.5,43.94,879.97
43,Mumbai,1,18.943593,72.834095,19.228482,72.857832,CSMT,Railway,Borivali Station,Railway,35.47,32.96,2026-06-28T06:00,Morning,Sunday,6,0,Rainy,Low,Mini,15,1.18,21.0,2.5,39.49,1056.2
44,Mumbai,1,19.137517,72.834472,19.235378,73.133671,Andheri West,City Center,Kalyan,Suburb,48.7,48.17,2026-06-14T08:00,Morning,Sunday,8,0,Rainy,Medium,Sedan,12,1.7,21.0,2.5,64.23,2332.64
44,Mumbai,1,19.137517,72.834472,19.235378,73.133671,Andheri West,City Center,Kalyan,Suburb,48.7,48.17,2026-06-03T14:00,Afternoon,Wednesday,14,0,Sunny,Medium,Sedan,12,1.41,21.0,2.5,63.58,1917.82
44,Mumbai,1,19.137517,72.834472,19.235378,73.133671,Andheri West,City Center,Kalyan,Suburb,48.7,48.17,2026-06-02T09:00,Morning,Tuesday,9,0,Sunny,High,Mini,12,1.65,21.0,2.5,80.63,1986.36
44,Mumbai,1,19.137517,72.834472,19.235378,73.133671,Andheri West,City Center,Kalyan,Suburb,48.7,48.17,2026-06-14T17:00,Evening,Sunday,17,0,Rainy,High,Sedan,12,2.0,21.0,2.5,82.96,3140.58
44,Mumbai,1,19.137517,72.834472,19.235378,73.133671,Andheri West,City Center,Kalyan,Suburb,48.7,48.17,2026-06-26T05:00,Night,Friday,5,1,Cloudy,Low,Sedan,12,1.5,21.0,2.5,51.5,1969.21
45,Mumbai,1,19.140718,72.825636,19.052445,72.844597,Andheri West,City Center,Bandra Station,Railway,12.0,14.53,2026-06-13T03:00,Night,Saturday,3,0,Rainy,Low,Sedan,12,1.57,21.0,2.5,17.7,613.64
45,Mumbai,1,19.140718,72.825636,19.052445,72.844597,Andheri West,City Center,Bandra Station,Railway,12.0,14.53,2026-06-29T21:00,Night,Monday,21,0,Rainy,Low,Sedan,12,1.4,21.0,2.5,18.7,654.5
45,Mumbai,1,19.140718,72.825636,19.052445,72.844597,Andheri West,City Center,Bandra Station,Railway,12.0,14.53,2026-06-17T08:00,Morning,Wednesday,8,0,Rainy,High,SUV,12,1.78,21.0,2.5,26.08,799.73
45,Mumbai,1,19.140718,72.825636,19.052445,72.844597,Andheri West,City Center,Bandra Station,Railway,12.0,14.53,2026-06-12T01:00,Night,Friday,1,0,Rainy,Low,Mini,12,1.6,21.0,2.5,18.68,523.04
45,Mumbai,1,19.140718,72.825636,19.052445,72.844597,Andheri West,City Center,Bandra Station,Railway,12.0,14.53,2026-06-04T15:00,Afternoon,Thursday,15,0,Sunny,Medium,SUV,12,1.24,21.0,2.5,20.67,739.8
